Employee_ID,Employee_Name,Gender,Age,Department,Job_Role,City,Joining_Date,Salary,Experience_Years,Performance_Rating,Employment_Status,Manager
E0779,Neha,Female,44,Operations,Operations Manager,Pune,2018-05-31,73100,13,2,Active,P. Singh
E0780,Neha,Male,26,IT,Data Analyst,Chennai,2021-11-05,97271,4,5,Active,P. Singh
E0781,Pooja,Female,48,Finance,Accountant,Kolkata,2023-05-20,93553,10,5,Active,N. Verma
E0782,Ankit,Female,34,Sales,Sales Executive,Kolkata,2023-08-15,104929,12,4,Active,P. Singh
E0783,Sneha,Female,22,Operations,Operations Executive,Pune,2023-06-01,38026,4,2,Active,P. Singh
E0784,Nisha,Male,38,Sales,Sales Manager,Hyderabad,2024-07-01,35981,12,5,Active,R. Gupta
E0785,Priya,Male,49,Operations,Operations Executive,Kolkata,2023-08-06,37929,10,2,Active,A. Sharma
E0786,Amit,Female,39,Operations,Operations Manager,Delhi,2023-11-21,82318,4,4,Active,A. Sharma
E0787,Amit,Male,44,IT,Data Analyst,Hyderabad,2021-05-01,48265,4,2,Active,S. Mehta
E0788,Amit,Male,37,Operations,Operations Executive,Bangalore,2019-04-06,74351,13,4,Active,P. Singh
E0789,Karan,Male,35,Finance,Accountant,Kolkata,2018-08-12,29665,14,5,Active,R. Gupta
E0790,Rohit,Male,31,IT,Data Analyst,Mumbai,2024-07-06,97561,7,5,Active,P. Singh
E0791,Ankit,Female,22,Finance,Finance Analyst,Hyderabad,2019-11-05,47741,13,4,Resigned,N. Verma
E0792,Amit,Female,23,Operations,Operations Executive,Chennai,2024-10-02,33604,1,4,Resigned,A. Sharma
E0793,Neha,Female,43,IT,Data Analyst,Mumbai,2021-03-10,101701,9,3,Active,R. Gupta
E0794,Karan,Male,24,Sales,Sales Executive,Kolkata,2022-11-21,45668,15,4,Active,P. Singh
E0795,Karan,Female,35,Sales,Sales Manager,Pune,2018-08-09,85901,11,2,Active,S. Mehta
E0796,Amit,Male,41,Finance,Finance Analyst,Kolkata,2019-02-25,62774,10,5,Active,A. Sharma
E0797,Vikas,Male,56,Sales,Sales Manager,Hyderabad,2024-08-07,116331,11,5,Active,P. Singh
E0798,Sneha,Male,53,IT,Software Engineer,Pune,2024-05-31,68759,2,4,Active,R. Gupta
E0799,Vikas,Female,49,IT,Data Analyst,Bangalore,2021-02-07,111750,8,4,Active,P. Singh
E0800,Karan,Male,39,HR,HR Executive,Chennai,2023-08-31,101557,0,5,Active,A. Sharma
E0801,Simran,Male,54,Operations,Operations Manager,Delhi,2021-11-22,53050,6,4,Active,R. Gupta
E0802,Sneha,Male,36,Operations,Operations Executive,Delhi,2018-07-30,91676,13,3,Active,R. Gupta
E0803,Neha,Female,22,Finance,Accountant,Chennai,2021-01-08,114110,12,3,Active,R. Gupta
E0804,Nisha,Male,23,HR,HR Executive,Hyderabad,2024-10-06,25161,1,3,Active,P. Singh
E0805,Nisha,Male,26,HR,HR Executive,Delhi,2024-04-26,64849,14,4,Resigned,N. Verma
E0806,Rahul,Male,37,Finance,Finance Analyst,Delhi,2019-08-29,112927,4,2,Active,R. Gupta
E0807,Rahul,Male,36,HR,HR Manager,Chennai,2021-11-02,45594,12,4,Active,N. Verma
E0808,Priya,Male,57,IT,Software Engineer,Kolkata,2018-06-06,37200,15,4,Active,A. Sharma
E0809,Sneha,Female,43,HR,HR Manager,Delhi,2022-12-10,72052,7,3,Active,A. Sharma
E0810,Neha,Male,27,IT,Software Engineer,Delhi,2020-05-01,37553,6,4,Active,N. Verma
E0811,Amit,Male,26,Sales,Sales Executive,Mumbai,2019-06-06,75849,15,3,Active,A. Sharma
E0812,Simran,Male,24,Finance,Accountant,Chennai,2019-03-07,53635,9,2,Active,S. Mehta
E0813,Sneha,Female,30,Sales,Sales Manager,Kolkata,2022-03-07,32639,11,5,Active,S. Mehta
E0814,Vikas,Female,26,Operations,Operations Manager,Pune,2022-07-14,37921,2,2,Resigned,A. Sharma
E0815,Pooja,Female,49,Sales,Sales Manager,Pune,2022-06-23,96536,6,2,Active,S. Mehta
E0816,Simran,Male,29,HR,HR Manager,Kolkata,2023-08-29,119102,11,2,Resigned,N. Verma
E0817,Karan,Female,41,Operations,Operations Manager,Pune,2019-10-02,60207,4,2,Resigned,P. Singh
E0818,Priya,Female,56,HR,HR Executive,Mumbai,2019-09-14,68025,9,5,Active,N. Verma
E0819,Rohit,Male,31,Finance,Finance Analyst,Hyderabad,2024-02-18,110550,13,2,Active,N. Verma
E0820,Neha,Female,42,Finance,Accountant,Bangalore,2021-06-19,113877,2,4,Active,P. Singh
E0821,Neha,Female,37,Operations,Operations Executive,Mumbai,2019-02-01,74350,3,4,Active,N. Verma
E0822,Rohit,Female,34,HR,HR Executive,Chennai,2023-03-27,73736,3,3,Active,A. Sharma
E0823,Rohit,Female,25,Operations,Operations Executive,Hyderabad,2021-09-11,80602,12,5,Active,P. Singh
E0824,Simran,Male,38,Sales,Sales Executive,Bangalore,2024-05-26,62359,7,2,Active,P. Singh
E0825,Nisha,Female,37,IT,Software Engineer,Delhi,2021-01-08,72987,1,3,Resigned,N. Verma
E0826,Amit,Female,29,HR,HR Manager,Pune,2019-02-07,79863,5,4,Active,P. Singh
E0827,Simran,Male,47,Finance,Finance Analyst,Mumbai,2020-01-20,119382,0,5,Resigned,N. Verma
E0828,Sneha,Female,21,Finance,Finance Analyst,Hyderabad,2022-12-23,42590,11,3,Active,R. Gupta
E0829,Vikas,Male,50,Sales,Sales Executive,Kolkata,2022-10-30,39053,15,5,Active,N. Verma
E0830,Karan,Male,44,Finance,Finance Analyst,Delhi,2023-07-17,48358,4,5,Active,P. Singh
E0831,Amit,Male,21,HR,HR Manager,Pune,2021-06-25,83444,5,4,Active,A. Sharma
E0832,Karan,Female,37,Finance,Finance Analyst,Pune,2023-03-22,46495,1,2,Active,S. Mehta
E0833,Rahul,Male,50,Sales,Sales Manager,Hyderabad,2018-10-17,27727,1,5,Active,N. Verma
E0834,Sneha,Male,26,Finance,Accountant,Chennai,2023-08-12,112488,2,3,Active,S. Mehta
E0835,Rohit,Female,28,HR,HR Manager,Bangalore,2024-06-05,106294,14,4,Active,R. Gupta
E0836,Pooja,Female,51,Finance,Accountant,Kolkata,2020-01-23,92221,2,4,Active,S. Mehta
E0837,Ankit,Female,32,Finance,Accountant,Delhi,2024-01-15,60288,13,2,Active,P. Singh
E0838,Vikas,Female,33,Sales,Sales Executive,Pune,2023-02-12,97378,9,5,Active,R. Gupta
E0839,Simran,Female,38,Finance,Finance Analyst,Kolkata,2020-07-10,109901,14,2,Active,P. Singh
E0840,Priya,Male,50,Operations,Operations Manager,Delhi,2024-02-20,27456,4,4,Resigned,A. Sharma
E0841,Simran,Female,53,Sales,Sales Manager,Chennai,2018-03-01,92543,15,5,Resigned,R. Gupta
E0842,Rahul,Female,27,Operations,Operations Executive,Hyderabad,2020-11-16,42614,15,3,Active,A. Sharma
E0843,Nisha,Male,37,Finance,Finance Analyst,Chennai,2021-02-09,106710,15,5,Active,R. Gupta
E0844,Neha,Female,39,IT,Software Engineer,Chennai,2022-02-13,76574,8,5,Resigned,R. Gupta
E0845,Karan,Female,55,Sales,Sales Manager,Hyderabad,2021-12-31,92701,6,5,Active,P. Singh
E0846,Priya,Female,42,Finance,Accountant,Chennai,2024-07-01,56803,14,2,Active,S. Mehta
E0847,Nisha,Male,45,Sales,Sales Manager,Hyderabad,2020-06-06,96961,14,5,Active,N. Verma
E0848,Vikas,Male,45,Finance,Accountant,Delhi,2022-08-31,68629,7,3,Active,P. Singh
E0849,Vikas,Male,29,Finance,Finance Analyst,Delhi,2019-04-17,38255,7,4,Active,P. Singh
E0850,Simran,Male,57,IT,Software Engineer,Chennai,2018-01-15,26848,3,3,Resigned,P. Singh
E0851,Simran,Female,21,Sales,Sales Executive,Chennai,2021-10-28,68965,5,3,Resigned,S. Mehta
E0852,Ankit,Male,34,Operations,Operations Executive,Hyderabad,2023-05-21,82025,2,3,Resigned,P. Singh
E0853,Sneha,Male,38,HR,HR Manager,Delhi,2019-10-04,113403,1,2,Active,A. Sharma
E0854,Ankit,Female,44,Operations,Operations Manager,Kolkata,2022-07-02,78189,12,4,Active,S. Mehta
E0855,Amit,Male,50,IT,Software Engineer,Delhi,2019-05-24,85582,1,2,Active,N. Verma
E0856,Rohit,Male,57,Sales,Sales Manager,Kolkata,2020-03-04,106249,12,4,Active,A. Sharma
E0857,Pooja,Male,23,Sales,Sales Executive,Bangalore,2019-11-27,46678,14,3,Active,A. Sharma
E0858,Priya,Male,26,Operations,Operations Manager,Pune,2019-10-30,58892,14,4,Active,A. Sharma
E0859,Simran,Male,36,Finance,Accountant,Bangalore,2022-05-25,69202,5,4,Active,N. Verma
E0860,Ankit,Male,21,IT,Software Engineer,Bangalore,2018-12-08,96699,1,3,Resigned,R. Gupta
E0861,Priya,Male,39,Operations,Operations Executive,Mumbai,2024-05-30,39683,11,5,Active,R. Gupta
E0862,Rohit,Female,29,Sales,Sales Manager,Mumbai,2018-10-27,42943,9,5,Active,N. Verma
E0863,Karan,Female,46,HR,HR Executive,Hyderabad,2020-10-05,86136,1,2,Active,R. Gupta
E0864,Rahul,Male,47,HR,HR Executive,Kolkata,2022-01-24,100133,3,3,Resigned,N. Verma
E0865,Rohit,Male,55,IT,Data Analyst,Hyderabad,2020-02-28,49930,10,5,Active,N. Verma
E0866,Simran,Male,56,Finance,Accountant,Kolkata,2023-11-14,85364,12,3,Resigned,S. Mehta
E0867,Neha,Male,49,Operations,Operations Manager,Bangalore,2023-05-31,85465,1,4,Active,S. Mehta
E0868,Priya,Male,43,Sales,Sales Manager,Mumbai,2020-12-27,39682,7,5,Active,S. Mehta
E0869,Rohit,Female,26,IT,Software Engineer,Chennai,2018-07-07,110795,13,3,Resigned,S. Mehta
E0870,Nisha,Male,28,Sales,Sales Executive,Bangalore,2019-11-19,118468,4,2,Active,N. Verma
E0871,Pooja,Female,53,HR,HR Manager,Bangalore,2018-09-30,105593,0,5,Active,N. Verma
E0872,Rahul,Female,54,Sales,Sales Executive,Chennai,2020-07-31,59729,6,2,Active,R. Gupta
E0873,Ankit,Female,48,Operations,Operations Manager,Mumbai,2019-12-10,26219,2,2,Resigned,P. Singh
E0874,Sneha,Male,27,HR,HR Manager,Delhi,2024-05-14,45037,8,3,Active,P. Singh
E0875,Neha,Male,50,Operations,Operations Executive,Hyderabad,2020-10-03,71471,9,4,Resigned,S. Mehta
E0876,Neha,Female,54,HR,HR Executive,Hyderabad,2020-08-07,33719,10,4,Active,S. Mehta
E0877,Priya,Male,34,Sales,Sales Manager,Mumbai,2024-01-09,29150,4,5,Active,A. Sharma
E0878,Sneha,Male,37,Sales,Sales Manager,Delhi,2024-09-10,98587,15,3,Active,S. Mehta
E0879,Sneha,Male,47,HR,HR Executive,Mumbai,2018-01-28,98239,2,2,Active,R. Gupta
E0880,Rahul,Female,41,Operations,Operations Executive,Delhi,2020-02-13,70372,5,3,Active,R. Gupta
E0881,Karan,Female,21,Sales,Sales Manager,Delhi,2020-03-04,65531,4,2,Active,A. Sharma
E0882,Simran,Female,30,IT,Software Engineer,Hyderabad,2018-03-23,93079,4,4,Active,P. Singh
E0883,Ankit,Male,53,IT,Data Analyst,Chennai,2020-03-27,28873,11,3,Active,A. Sharma
E0884,Sneha,Female,51,Operations,Operations Executive,Hyderabad,2020-02-17,50083,6,4,Resigned,S. Mehta
E0885,Karan,Male,35,IT,Software Engineer,Mumbai,2024-01-08,32220,4,3,Active,R. Gupta
E0886,Pooja,Female,47,Sales,Sales Manager,Chennai,2020-01-19,86481,15,2,Active,N. Verma
E0887,Neha,Female,24,Finance,Finance Analyst,Chennai,2019-07-05,35013,8,2,Active,P. Singh
E0888,Vikas,Female,28,Operations,Operations Manager,Bangalore,2018-03-18,50658,2,5,Active,A. Sharma
E0889,Rohit,Female,28,HR,HR Manager,Mumbai,2024-09-22,80788,0,4,Active,R. Gupta
E0890,Karan,Female,40,Finance,Accountant,Delhi,2018-04-12,64061,3,2,Active,A. Sharma
E0891,Rohit,Female,25,Finance,Accountant,Chennai,2023-03-08,58755,11,3,Active,P. Singh
E0892,Rohit,Male,44,Finance,Finance Analyst,Kolkata,2020-08-16,92613,11,3,Active,A. Sharma
E0893,Pooja,Male,50,Sales,Sales Manager,Kolkata,2020-05-03,68973,0,4,Active,R. Gupta
E0894,Priya,Male,33,HR,HR Manager,Hyderabad,2020-06-16,83839,9,5,Active,R. Gupta
E0895,Neha,Female,27,Finance,Finance Analyst,Mumbai,2023-09-17,29163,2,3,Active,S. Mehta
E0896,Priya,Female,35,Sales,Sales Manager,Chennai,2020-09-21,68911,7,3,Active,S. Mehta
E0897,Ankit,Male,35,Operations,Operations Executive,Pune,2023-04-16,80718,5,3,Active,R. Gupta
E0898,Simran,Female,55,Finance,Accountant,Hyderabad,2022-03-31,47305,12,3,Active,P. Singh
E0899,Sneha,Male,53,Finance,Finance Analyst,Delhi,2024-09-27,52777,13,3,Active,A. Sharma
E0900,Amit,Male,29,HR,HR Manager,Mumbai,2020-10-27,96064,9,3,Active,S. Mehta
E0901,Rohit,Male,22,HR,HR Executive,Pune,2020-03-19,114498,14,2,Active,R. Gupta
E0902,Sneha,Female,51,HR,HR Manager,Kolkata,2021-11-15,48581,0,5,Active,P. Singh
E0903,Vikas,Female,37,Sales,Sales Executive,Mumbai,2022-10-09,47015,14,3,Active,P. Singh
E0904,Karan,Male,40,Sales,Sales Executive,Pune,2018-03-24,45172,13,5,Resigned,A. Sharma
E0905,Sneha,Female,49,Finance,Accountant,Chennai,2023-07-13,30302,1,4,Active,A. Sharma
E0906,Pooja,Male,25,IT,Data Analyst,Mumbai,2024-05-28,25753,7,3,Resigned,R. Gupta
E0907,Karan,Male,55,Sales,Sales Manager,Mumbai,2024-10-02,57213,12,4,Active,N. Verma
E0908,Neha,Male,21,Operations,Operations Manager,Bangalore,2023-05-18,47411,10,5,Resigned,P. Singh
E0909,Neha,Male,35,Operations,Operations Manager,Chennai,2022-04-11,46501,9,4,Active,S. Mehta
E0910,Rahul,Male,29,Operations,Operations Manager,Chennai,2019-08-14,77202,6,5,Active,A. Sharma
E0911,Vikas,Male,55,Finance,Finance Analyst,Pune,2019-09-15,59880,0,2,Active,P. Singh
E0912,Rahul,Female,36,Finance,Finance Analyst,Delhi,2019-11-18,70687,9,3,Active,S. Mehta
E0913,Neha,Male,31,Operations,Operations Manager,Delhi,2019-12-07,41435,15,3,Active,R. Gupta
E0914,Priya,Male,35,HR,HR Manager,Chennai,2018-01-19,71742,4,3,Active,A. Sharma
E0915,Karan,Female,29,IT,Software Engineer,Mumbai,2019-08-12,91917,1,5,Active,R. Gupta
E0916,Neha,Female,38,Finance,Finance Analyst,Kolkata,2022-12-27,79788,1,2,Active,N. Verma
E0917,Neha,Female,23,Operations,Operations Manager,Pune,2021-05-11,75577,11,2,Active,R. Gupta
E0918,Pooja,Male,38,IT,Data Analyst,Hyderabad,2020-05-21,100301,1,2,Active,P. Singh
E0919,Vikas,Female,40,HR,HR Manager,Chennai,2018-03-23,63779,2,4,Active,A. Sharma
E0920,Sneha,Male,21,HR,HR Manager,Chennai,2019-06-20,75836,15,5,Resigned,A. Sharma
E0921,Nisha,Male,43,Finance,Accountant,Hyderabad,2023-10-25,53608,12,2,Active,R. Gupta
E0922,Sneha,Male,40,Sales,Sales Manager,Kolkata,2021-05-05,117073,9,3,Active,S. Mehta
E0923,Sneha,Male,37,Operations,Operations Manager,Pune,2024-03-13,83421,10,5,Active,R. Gupta
E0924,Priya,Male,22,Finance,Accountant,Chennai,2019-11-17,41397,15,2,Active,S. Mehta
E0925,Simran,Male,56,Sales,Sales Executive,Chennai,2020-04-28,61006,3,4,Active,S. Mehta
E0926,Neha,Female,40,HR,HR Manager,Kolkata,2020-11-29,32340,11,4,Active,R. Gupta
E0927,Priya,Male,24,Operations,Operations Executive,Pune,2018-09-18,55942,12,5,Resigned,N. Verma
E0928,Sneha,Female,31,HR,HR Manager,Chennai,2019-09-28,33430,3,3,Resigned,P. Singh
E0929,Nisha,Male,34,Operations,Operations Manager,Pune,2020-12-16,53750,0,3,Active,N. Verma
E0930,Sneha,Male,46,Sales,Sales Manager,Hyderabad,2018-01-27,97957,12,4,Active,R. Gupta
E0931,Sneha,Male,46,Sales,Sales Manager,Chennai,2023-05-05,58177,0,2,Resigned,N. Verma
E0932,Nisha,Female,28,HR,HR Executive,Delhi,2021-09-26,43325,2,5,Active,S. Mehta
E0933,Rahul,Female,56,Operations,Operations Manager,Kolkata,2021-12-02,26191,8,2,Active,P. Singh
E0934,Pooja,Female,32,Operations,Operations Manager,Bangalore,2020-04-05,58742,9,4,Resigned,S. Mehta
E0935,Nisha,Female,37,IT,Data Analyst,Pune,2023-03-10,48962,7,3,Active,S. Mehta
E0936,Ankit,Male,42,Finance,Accountant,Hyderabad,2023-01-10,31854,5,3,Active,P. Singh
E0937,Sneha,Female,58,HR,HR Manager,Bangalore,2020-09-24,64336,5,5,Active,N. Verma
E0938,Sneha,Female,21,Finance,Accountant,Bangalore,2023-03-09,36969,9,4,Active,A. Sharma
E0939,Simran,Male,41,Operations,Operations Executive,Mumbai,2018-02-27,103049,0,3,Active,A. Sharma
E0940,Sneha,Female,44,Operations,Operations Executive,Chennai,2023-01-14,80746,14,5,Active,R. Gupta
E0941,Neha,Male,25,IT,Software Engineer,Delhi,2021-10-31,55996,9,4,Active,A. Sharma
E0942,Priya,Female,34,IT,Software Engineer,Chennai,2019-07-29,75350,3,3,Resigned,N. Verma
E0943,Simran,Female,25,HR,HR Manager,Chennai,2020-11-01,48349,1,5,Active,S. Mehta
E0944,Ankit,Female,57,Finance,Accountant,Bangalore,2019-01-12,62150,13,5,Active,R. Gupta
E0945,Simran,Female,30,HR,HR Executive,Pune,2022-09-15,61462,2,4,Active,R. Gupta
E0946,Nisha,Male,23,HR,HR Executive,Kolkata,2023-02-08,94206,8,3,Active,S. Mehta
E0947,Amit,Male,28,HR,HR Executive,Bangalore,2021-05-13,76039,6,4,Active,A. Sharma
E0948,Ankit,Female,26,IT,Software Engineer,Chennai,2023-09-02,26761,7,2,Active,R. Gupta
E0949,Karan,Male,43,Operations,Operations Executive,Bangalore,2023-07-03,46061,11,2,Resigned,P. Singh
E0950,Amit,Female,50,IT,Data Analyst,Bangalore,2020-05-07,75991,5,2,Active,A. Sharma
E0951,Amit,Female,56,Sales,Sales Manager,Bangalore,2019-02-04,114697,8,5,Resigned,A. Sharma
E0952,Neha,Male,51,Operations,Operations Executive,Kolkata,2022-04-19,42929,12,2,Active,N. Verma
E0953,Amit,Male,57,HR,HR Manager,Bangalore,2024-03-12,41726,11,4,Active,S. Mehta
E0954,Neha,Male,27,HR,HR Manager,Chennai,2019-07-14,114838,1,5,Active,N. Verma
E0955,Neha,Male,34,Sales,Sales Executive,Kolkata,2024-01-10,28275,2,4,Active,S. Mehta
E0956,Ankit,Female,42,IT,Software Engineer,Kolkata,2023-02-02,71648,14,5,Active,S. Mehta
E0957,Ankit,Female,25,Sales,Sales Executive,Pune,2023-05-12,71232,6,3,Active,S. Mehta
E0958,Rahul,Female,26,IT,Data Analyst,Hyderabad,2023-06-27,31116,7,3,Active,R. Gupta
E0959,Pooja,Female,25,HR,HR Executive,Delhi,2020-07-17,42382,0,3,Active,A. Sharma
E0960,Vikas,Female,22,HR,HR Manager,Bangalore,2024-09-01,113004,4,4,Resigned,A. Sharma
E0961,Priya,Female,51,HR,HR Executive,Pune,2020-12-11,35619,11,5,Active,S. Mehta
E0962,Vikas,Male,23,Operations,Operations Manager,Bangalore,2024-08-10,35454,14,2,Active,R. Gupta
E0963,Simran,Male,25,Operations,Operations Manager,Bangalore,2018-10-04,110213,4,2,Resigned,S. Mehta
E0964,Pooja,Male,43,Operations,Operations Executive,Bangalore,2022-11-10,73505,7,5,Active,P. Singh
E0965,Ankit,Female,22,Operations,Operations Manager,Chennai,2021-05-12,35335,9,2,Resigned,P. Singh
E0966,Amit,Male,48,HR,HR Manager,Chennai,2024-03-12,102948,9,5,Active,S. Mehta
E0967,Nisha,Male,29,Finance,Accountant,Pune,2018-04-29,102750,15,2,Active,N. Verma
E0968,Karan,Female,30,Finance,Finance Analyst,Kolkata,2021-08-31,107010,12,4,Active,R. Gupta
E0969,Simran,Male,29,Sales,Sales Executive,Hyderabad,2018-06-26,107376,15,2,Active,R. Gupta
E0970,Pooja,Female,42,HR,HR Executive,Delhi,2024-04-03,68246,11,3,Active,S. Mehta
E0971,Neha,Male,50,HR,HR Manager,Hyderabad,2018-05-12,92363,9,4,Resigned,P. Singh
E0972,Vikas,Male,49,Operations,Operations Executive,Pune,2019-06-14,62374,8,3,Active,S. Mehta
E0973,Rohit,Female,33,HR,HR Manager,Kolkata,2020-05-05,116068,2,2,Active,R. Gupta
E0974,Rahul,Male,21,HR,HR Executive,Kolkata,2021-07-05,108611,0,3,Active,A. Sharma
E0975,Pooja,Male,24,Sales,Sales Executive,Delhi,2022-02-21,42893,9,4,Active,S. Mehta
E0976,Amit,Male,51,HR,HR Executive,Pune,2023-01-25,53630,14,5,Active,N. Verma
E0977,Rahul,Female,44,Sales,Sales Executive,Hyderabad,2020-01-06,42507,15,5,Active,A. Sharma
E0978,Vikas,Female,22,Operations,Operations Executive,Mumbai,2019-10-03,45943,13,5,Active,A. Sharma
E0979,Sneha,Male,45,IT,Software Engineer,Bangalore,2020-11-30,69149,7,4,Active,R. Gupta
E0980,Nisha,Female,21,Operations,Operations Executive,Mumbai,2022-06-22,74706,14,4,Active,R. Gupta
E0981,Sneha,Female,32,HR,HR Manager,Bangalore,2019-09-17,91449,13,2,Active,A. Sharma
E0982,Karan,Male,40,Sales,Sales Executive,Mumbai,2023-04-07,56481,3,5,Active,A. Sharma
E0983,Priya,Female,46,IT,Data Analyst,Mumbai,2019-01-05,68421,3,3,Active,N. Verma
E0984,Sneha,Female,22,Sales,Sales Executive,Pune,2023-06-05,33907,8,3,Active,A. Sharma
E0985,Pooja,Male,48,Operations,Operations Executive,Bangalore,2018-06-29,35539,12,2,Active,A. Sharma
E0986,Simran,Female,52,Sales,Sales Executive,Delhi,2024-07-07,93293,5,5,Active,A. Sharma
E0987,Rahul,Male,39,Sales,Sales Manager,Mumbai,2018-07-26,26373,13,4,Active,R. Gupta
E0988,Ankit,Female,56,Operations,Operations Manager,Delhi,2018-11-26,45119,2,2,Active,A. Sharma
E0989,Rohit,Male,49,Operations,Operations Manager,Hyderabad,2020-08-05,116315,15,5,Active,P. Singh
E0990,Neha,Female,25,Finance,Accountant,Delhi,2020-12-26,94905,0,5,Active,N. Verma
E0991,Simran,Female,53,Sales,Sales Manager,Chennai,2021-07-24,62845,3,5,Resigned,S. Mehta
E0992,Amit,Male,39,Sales,Sales Executive,Bangalore,2023-07-05,66593,15,5,Active,P. Singh
E0993,Sneha,Female,45,Operations,Operations Executive,Delhi,2021-02-26,96785,7,3,Resigned,S. Mehta
E0994,Rohit,Male,49,IT,Software Engineer,Mumbai,2020-07-08,42736,4,5,Active,N. Verma
E0995,Amit,Male,53,Sales,Sales Manager,Chennai,2018-11-03,34615,6,3,Active,R. Gupta
E0996,Rahul,Male,55,Sales,Sales Manager,Kolkata,2024-08-23,94819,14,3,Active,S. Mehta
E0997,Rahul,Female,54,Operations,Operations Executive,Delhi,2024-06-29,95597,4,3,Active,N. Verma
E0998,Sneha,Male,26,Sales,Sales Executive,Kolkata,2023-06-16,114964,11,4,Active,R. Gupta
E0999,Rohit,Female,26,Finance,Accountant,Mumbai,2022-09-26,32771,4,2,Active,N. Verma
E1000,Rohit,Female,25,Operations,Operations Manager,Kolkata,2023-04-30,73981,3,4,Active,A. Sharma
E1001,Karan,Female,49,Operations,Operations Manager,Pune,2021-01-28,64020,5,2,Resigned,R. Gupta
E1002,Amit,Female,28,IT,Data Analyst,Mumbai,2023-02-26,62160,14,3,Active,S. Mehta
E1003,Karan,Male,28,IT,Data Analyst,Kolkata,2021-06-08,60170,1,3,Active,S. Mehta
E1004,Ankit,Male,33,IT,Software Engineer,Delhi,2024-06-19,25796,13,2,Active,R. Gupta
E1005,Vikas,Female,39,Finance,Finance Analyst,Delhi,2018-05-06,67546,3,3,Resigned,N. Verma
E1006,Neha,Female,30,HR,HR Manager,Hyderabad,2019-06-04,50776,8,2,Active,R. Gupta
E1007,Simran,Male,24,HR,HR Executive,Pune,2021-09-29,73341,12,4,Active,A. Sharma
E1008,Neha,Male,38,IT,Software Engineer,Chennai,2024-04-13,57823,4,2,Active,A. Sharma
E1009,Sneha,Male,39,IT,Data Analyst,Chennai,2021-12-21,105406,8,2,Active,R. Gupta
E1010,Priya,Male,21,Finance,Accountant,Kolkata,2018-08-14,111345,14,5,Resigned,A. Sharma
E1011,Rohit,Male,56,Sales,Sales Executive,Hyderabad,2023-11-06,87437,7,3,Active,P. Singh
E1012,Simran,Female,24,IT,Data Analyst,Delhi,2020-08-22,91048,14,2,Active,R. Gupta
E1013,Ankit,Male,51,Finance,Finance Analyst,Delhi,2020-03-02,67250,4,2,Active,P. Singh
E1014,Amit,Male,44,HR,HR Manager,Mumbai,2019-04-25,50707,5,4,Active,S. Mehta
E1015,Simran,Male,25,IT,Data Analyst,Chennai,2019-12-08,41902,10,2,Active,S. Mehta
E1016,Amit,Female,32,Operations,Operations Manager,Hyderabad,2018-01-09,64235,8,5,Resigned,N. Verma
E1017,Ankit,Male,21,HR,HR Manager,Hyderabad,2023-01-30,108626,4,3,Active,S. Mehta
E1018,Vikas,Male,27,IT,Software Engineer,Mumbai,2018-01-01,114799,10,5,Active,N. Verma
E1019,Amit,Male,22,Sales,Sales Manager,Mumbai,2024-07-06,43423,0,5,Active,P. Singh
E1020,Simran,Male,37,HR,HR Executive,Bangalore,2018-03-06,43714,15,4,Active,P. Singh
E1021,Karan,Male,27,Operations,Operations Executive,Mumbai,2020-08-03,47745,9,5,Resigned,N. Verma
E1022,Priya,Male,52,Operations,Operations Executive,Hyderabad,2018-04-10,115915,12,4,Active,N. Verma
E1023,Rahul,Male,39,Finance,Accountant,Bangalore,2024-02-28,87220,15,5,Active,S. Mehta
E1024,Pooja,Female,33,IT,Data Analyst,Chennai,2023-10-10,41911,0,5,Active,S. Mehta
E1025,Neha,Male,24,Operations,Operations Executive,Chennai,2020-06-08,77218,13,4,Active,N. Verma
E1026,Neha,Female,29,Operations,Operations Executive,Mumbai,2020-03-10,116492,4,5,Active,S. Mehta
E1027,Nisha,Male,25,IT,Data Analyst,Delhi,2019-10-08,27778,8,2,Active,R. Gupta
E1028,Simran,Female,40,Finance,Accountant,Delhi,2022-02-28,111038,6,5,Active,R. Gupta
E1029,Ankit,Female,24,IT,Data Analyst,Chennai,2021-07-04,100470,4,4,Active,N. Verma
E1030,Priya,Male,23,Operations,Operations Manager,Chennai,2022-05-03,48283,6,5,Active,P. Singh
E1031,Simran,Female,27,IT,Software Engineer,Hyderabad,2020-08-20,77928,14,2,Active,A. Sharma
E1032,Amit,Male,29,Operations,Operations Manager,Pune,2024-06-19,51763,13,5,Active,A. Sharma
E1033,Neha,Female,53,IT,Data Analyst,Kolkata,2019-03-14,72320,4,3,Resigned,A. Sharma
E1034,Pooja,Female,51,Operations,Operations Executive,Bangalore,2023-04-19,84068,2,2,Active,R. Gupta
E1035,Rahul,Male,57,Finance,Accountant,Pune,2019-09-16,36148,13,3,Active,N. Verma
E1036,Rohit,Male,33,Operations,Operations Manager,Kolkata,2018-02-16,28065,13,4,Active,S. Mehta
E1037,Simran,Female,25,Operations,Operations Executive,Mumbai,2023-05-24,109425,3,4,Active,S. Mehta
E1038,Ankit,Female,23,HR,HR Executive,Bangalore,2021-12-14,93560,11,4,Active,N. Verma
E1039,Amit,Male,45,Operations,Operations Executive,Bangalore,2020-12-11,104093,5,2,Active,N. Verma
